Product_Name,Rating,Rating_Count,Selling_Price,Discount,Product_Link
"OnePlus Nord Buds 3r TWS Earbud, 10min charge for 8hr Music, 3D Audio, 2-mic call Bluetooth",4.4,365757,1999,,https://www.flipkart.com/oneplus-nord-buds-3r-tws-earbud-10min-charge-8hr-music-3d-audio-2-mic-call-bluetooth/p/itm87ffbf2a0bf08?pid=ACCHF3U4VUQCEGQ5&lid=LSTACCHF3U4VUQCEGQ5H3MOIP&marketplace=FLIPKART&q=earbuds&store=0pm%2Ffcn%2F821%2Fa7x%2F2si&spotlightTagId=default_BestsellerId_0pm%2Ffcn%2F821%2Fa7x%2F2si&srno=s_1_36&otracker=search&otracker1=search&fm=organic&iid=fb1b86e1-0973-4d00-b0cb-899d7e8ef929.ACCHF3U4VUQCEGQ5.SEARCH&ppt=hp&ppn=homepage&ssid=d8eq2wsb7k0000001769841361185&qH=2951f68ff1fee1e0&ov_redirect=true
"TRIGGR Kraken X4 with 13mm Drivers, 40ms Latency, ENC, 60H Battery, Rubber Finish, v5.4 Bluetooth",4,49106,3999,,https://www.flipkart.com/triggr-kraken-x4-13mm-drivers-40ms-latency-enc-60h-battery-rubber-finish-v5-4-bluetooth/p/itmafca9456b9bf9?pid=ACCH2WWTAHPTFBHJ&lid=LSTACCH2WWTAHPTFBHJSSAIUQ&marketplace=FLIPKART&q=earbuds&store=0pm%2Ffcn%2F821%2Fa7x%2F2si&srno=s_1_37&otracker=search&otracker1=search&fm=organic&iid=en_WOkDIToanooDYujP8c0mUNz0c72wRrHekP1DmBKuciHAIDdssaCdg1j6iJRIToYLOl8Afrqhjf3XBREMisc7qEBtwQcuqrESgwMwu_dbWSE%3D&ppt=hp&ppn=homepage&ssid=d8eq2wsb7k0000001769841361185&qH=2951f68ff1fee1e0&ov_redirect=true
"GOBOULT W40 with 4 Mic ENC, 48H Battery Life, Low Latency Gaming, 5.3v Bluetooth",4.1,171292,2999,,https://www.flipkart.com/goboult-w40-4-mic-enc-48h-battery-life-low-latency-gaming-5-3v-bluetooth/p/itmabdafb258a2b0?pid=ACCGRNFYNKWSPC6D&lid=LSTACCGRNFYNKWSPC6DJI9GXG&marketplace=FLIPKART&q=earbuds&store=0pm%2Ffcn%2F821%2Fa7x%2F2si&srno=s_1_38&otracker=search&otracker1=search&fm=organic&iid=en_WOkDIToanooDYujP8c0mUNz0c72wRrHekP1DmBKuciGECbyjfSS3QB8xdK0oWLVr_n1BJbdsxhTI-Z2SWbGEaKe2V9XDvunzl7fbjyNvPBk%3D&ppt=hp&ppn=homepage&ssid=d8eq2wsb7k0000001769841361185&qH=2951f68ff1fee1e0&ov_redirect=true
"HOPPUP S40 Earbuds with 13MM Drivers, 40H Playtime, Rage Mode,ENC & Type-C Bluetooth Gaming",4.1,68425,3999,,https://www.flipkart.com/hoppup-s40-earbuds-13mm-drivers-40h-playtime-rage-mode-enc-type-c-bluetooth-gaming/p/itm9684dcb5e758a?pid=ACCGPW7JKY6HF3A6&lid=LSTACCGPW7JKY6HF3A65CG5KB&marketplace=FLIPKART&q=earbuds&store=0pm%2Ffcn%2F821%2Fa7x%2F2si&srno=s_1_39&otracker=search&otracker1=search&fm=organic&iid=fb1b86e1-0973-4d00-b0cb-899d7e8ef929.ACCGPW7JKY6HF3A6.SEARCH&ppt=hp&ppn=homepage&ssid=d8eq2wsb7k0000001769841361185&qH=2951f68ff1fee1e0&ov_redirect=true
"truke Crystal Bass earbuds with 13mm Drivers, Made in India, 70Hrs Playtime, 4-Mic ENC Bluetooth",4,9603,2999,,https://www.flipkart.com/truke-crystal-bass-earbuds-13mm-drivers-made-india-70hrs-playtime-4-mic-enc-bluetooth/p/itm9e4924fc3df12?pid=ACCH8Z4YHAZBGFYZ&lid=LSTACCH8Z4YHAZBGFYZQP8AS0&marketplace=FLIPKART&q=earbuds&store=0pm%2Ffcn%2F821%2Fa7x%2F2si&srno=s_1_40&otracker=search&otracker1=search&fm=organic&iid=fb1b86e1-0973-4d00-b0cb-899d7e8ef929.ACCH8Z4YHAZBGFYZ.SEARCH&ppt=hp&ppn=homepage&ssid=d8eq2wsb7k0000001769841361185&qH=2951f68ff1fee1e0&ov_redirect=true
"GOBOULT Astra with Quad Mic ENC, 48Hrs Battery, Made in India, 5.3v Bluetooth",4.1,205129,3499,,https://www.flipkart.com/goboult-astra-quad-mic-enc-48hrs-battery-made-india-5-3v-bluetooth/p/itm7546d49cbc314?pid=ACCGS2VSSPZNZZ5P&lid=LSTACCGS2VSSPZNZZ5PYUIHZP&marketplace=FLIPKART&q=earbuds&store=0pm%2Ffcn%2F821%2Fa7x%2F2si&srno=s_2_41&otracker=search&otracker1=search&fm=Search&iid=en_KJdYU5M9GXH47Kc847BY0IoC-JmItlQU_Y0uHR8o_6tdDrI4seblIt7IkwVwjC0ZZtpYh3QO_W-U1XLjzGQdNE4IsYyWu-Pj9cxFjFAoaLk%3D&ppt=sp&ppn=sp&ssid=d8eq2wsb7k0000001769841361185&qH=2951f68ff1fee1e0&ov_redirect=true
Clubics M19: Wireless Sound Freedom Bluetooth,3.6,12,2949,,https://www.flipkart.com/clubics-m19-wireless-sound-freedom-bluetooth/p/itm13d906bb1ae6f?pid=ACCGXX254UCACXWQ&lid=LSTACCGXX254UCACXWQAOQEEN&marketplace=FLIPKART&q=earbuds&store=0pm%2Ffcn%2F821%2Fa7x%2F2si&srno=s_2_42&otracker=search&otracker1=search&fm=Search&iid=en_KJdYU5M9GXH47Kc847BY0IoC-JmItlQU_Y0uHR8o_6uLnSp5v78aLkqPsV2VCg6YTvYi-ydQo8mClVHq-9fRcQ%3D%3D&ppt=sp&ppn=sp&ssid=d8eq2wsb7k0000001769841361185&qH=2951f68ff1fee1e0&ov_redirect=true
"PTron Bassbuds Vibe w/ 34 Hrs Playback,Clear Calls,13mm Dynamic Drivers,Bluetooth V5.3 Bluetooth",4.1,19944,2899,,https://www.flipkart.com/ptron-bassbuds-vibe-w-34-hrs-playback-clear-calls-13mm-dynamic-drivers-bluetooth-v5-3-bluetooth/p/itmbdf78b3a7cb80?pid=ACCH2PKWWSAFZCTE&lid=LSTACCH2PKWWSAFZCTEWJ2R7P&marketplace=FLIPKART&q=earbuds&store=0pm%2Ffcn%2F821%2Fa7x%2F2si&srno=s_2_43&otracker=search&otracker1=search&fm=Search&iid=7675326c-7b78-42f6-9058-f35af0dfddaf.ACCH2PKWWSAFZCTE.SEARCH&ppt=sp&ppn=sp&ssid=d8eq2wsb7k0000001769841361185&qH=2951f68ff1fee1e0&ov_redirect=true
"GOBOULT Z40 v2.0 70Hrs Battery Life, Legacy Continues, 4 Mic ENC, 45ms Low Latency, 5.4v Bluetooth",4.1,211409,5499,,https://www.flipkart.com/goboult-z40-v2-0-70hrs-battery-life-legacy-continues-4-mic-enc-45ms-low-latency-5-4v-bluetooth/p/itm2607bf77da626?pid=ACCHG723HQZF4HVU&lid=LSTACCHG723HQZF4HVUICJHMV&marketplace=FLIPKART&q=earbuds&store=0pm%2Ffcn%2F821%2Fa7x%2F2si&spotlightTagId=default_TrendingId_0pm%2Ffcn%2F821%2Fa7x%2F2si&srno=s_2_44&otracker=search&otracker1=search&fm=Search&iid=7675326c-7b78-42f6-9058-f35af0dfddaf.ACCHG723HQZF4HVU.SEARCH&ppt=sp&ppn=sp&ssid=d8eq2wsb7k0000001769841361185&qH=2951f68ff1fee1e0&ov_redirect=true
"PTron Bassbuds Vibe w/ 34 Hrs Playback,Clear Calls,13mm Dynamic Drivers,Bluetooth V5.3 Bluetooth",4.1,19944,2899,,https://www.flipkart.com/ptron-bassbuds-vibe-w-34-hrs-playback-clear-calls-13mm-dynamic-drivers-bluetooth-v5-3-bluetooth/p/itm477f2e021cfc0?pid=ACCH2PKWGTZYMQGW&lid=LSTACCH2PKWGTZYMQGWMM9YHK&marketplace=FLIPKART&q=earbuds&store=0pm%2Ffcn%2F821%2Fa7x%2F2si&srno=s_2_45&otracker=search&otracker1=search&fm=Search&iid=7675326c-7b78-42f6-9058-f35af0dfddaf.ACCH2PKWGTZYMQGW.SEARCH&ppt=sp&ppn=sp&ssid=d8eq2wsb7k0000001769841361185&qH=2951f68ff1fee1e0&ov_redirect=true
"Mivi Duopods Infinity [New Launch], 3D Sound, 70 H, AI-ENC, Game Mode & Voice Assist Bluetooth",3.9,7817,4499,,https://www.flipkart.com/mivi-duopods-infinity-new-launch-3d-sound-70-h-ai-enc-game-mode-voice-assist-bluetooth/p/itm02e1970ebce38?pid=ACCHEYV9PPCGEQEN&lid=LSTACCHEYV9PPCGEQENADYCBT&marketplace=FLIPKART&q=earbuds&store=0pm%2Ffcn%2F821%2Fa7x%2F2si&srno=s_2_46&otracker=search&otracker1=search&fm=Search&iid=7675326c-7b78-42f6-9058-f35af0dfddaf.ACCHEYV9PPCGEQEN.SEARCH&ppt=sp&ppn=sp&ssid=d8eq2wsb7k0000001769841361185&qH=2951f68ff1fee1e0&ov_redirect=true
"GOBOULT Z40 Pro with 100Hr, 4 Mic ENC, Scratch Proof, Rubber Grip, 5.3v Bluetooth",4.1,164300,5499,,https://www.flipkart.com/goboult-z40-pro-100hr-4-mic-enc-scratch-proof-rubber-grip-5-3v-bluetooth/p/itm98a6dede683db?pid=ACCGSZCDUPBHF9F4&lid=LSTACCGSZCDUPBHF9F44OVVP7&marketplace=FLIPKART&q=earbuds&store=0pm%2Ffcn%2F821%2Fa7x%2F2si&srno=s_2_47&otracker=search&otracker1=search&fm=Search&iid=en_KJdYU5M9GXH47Kc847BY0IoC-JmItlQU_Y0uHR8o_6v4JwmOUcepdK5r-cf4f_DwXPkg-z0SgrwV32GVeCmVRUKsf8s6I2Oz2HOgbXTo_9U%3D&ppt=sp&ppn=sp&ssid=d8eq2wsb7k0000001769841361185&qH=2951f68ff1fee1e0&ov_redirect=true
Aroma NB126 Blaze 32dB Active Noise Cancellation 60H* Fast Charging Earbuds Bluetooth,3.8,66493,3299,,https://www.flipkart.com/aroma-nb126-blaze-32db-active-noise-cancellation-60h-fast-charging-earbuds-bluetooth/p/itm9d772fbd7cd93?pid=ACCHCSVVKCG7KUEX&lid=LSTACCHCSVVKCG7KUEX8ADTPG&marketplace=FLIPKART&q=earbuds&store=0pm%2Ffcn%2F821%2Fa7x%2F2si&srno=s_2_48&otracker=search&otracker1=search&fm=Search&iid=en_KJdYU5M9GXH47Kc847BY0IoC-JmItlQU_Y0uHR8o_6tp4JIfhFNuTnW50Gwyx_x6f2Z05ekMkxE7DA8wiGzjww%3D%3D&ppt=sp&ppn=sp&ssid=d8eq2wsb7k0000001769841361185&qH=2951f68ff1fee1e0&ov_redirect=true
myxes Tws Ecouteur Headsets Earphones Wireless Earbuds For Mobile Phone Bluetooth,3.7,10657,1999,,https://www.flipkart.com/myxes-tws-ecouteur-headsets-earphones-wireless-earbuds-mobile-phone-bluetooth/p/itmef110760d118d?pid=ACCGHYD2F355KUUP&lid=LSTACCGHYD2F355KUUPK50TVR&marketplace=FLIPKART&q=earbuds&store=0pm%2Ffcn%2F821%2Fa7x%2F2si&srno=s_2_49&otracker=search&otracker1=search&fm=Search&iid=7675326c-7b78-42f6-9058-f35af0dfddaf.ACCGHYD2F355KUUP.SEARCH&ppt=sp&ppn=sp&ssid=d8eq2wsb7k0000001769841361185&qH=2951f68ff1fee1e0&ov_redirect=true
NS WORLD PRO 6 Airbud Tws |MaxPower|HD Sound | BT Earbuds |Mic & Touch Controls Headphone Bluetooth,3.7,1261,1400,,https://www.flipkart.com/ns-world-pro-6-airbud-tws-maxpower-hd-sound-bt-earbuds-mic-touch-controls-headphone-bluetooth/p/itm888e3c9b99700?pid=ACCHC3DXQV6YTY4G&lid=LSTACCHC3DXQV6YTY4GMOLQ5Q&marketplace=FLIPKART&q=earbuds&store=0pm%2Ffcn%2F821%2Fa7x%2F2si&srno=s_2_50&otracker=search&otracker1=search&fm=Search&iid=7675326c-7b78-42f6-9058-f35af0dfddaf.ACCHC3DXQV6YTY4G.SEARCH&ppt=sp&ppn=sp&ssid=d8eq2wsb7k0000001769841361185&qH=2951f68ff1fee1e0&ov_redirect=true
"Mivi Duopods Infinity [New Launch], 3D Sound, 70 H, AI-ENC, Game Mode & Voice Assist Bluetooth",3.9,7817,4499,,https://www.flipkart.com/mivi-duopods-infinity-new-launch-3d-sound-70-h-ai-enc-game-mode-voice-assist-bluetooth/p/itmf4ad125c628c8?pid=ACCHEYV9AGPDVCYR&lid=LSTACCHEYV9AGPDVCYRXVS5SG&marketplace=FLIPKART&q=earbuds&store=0pm%2Ffcn%2F821%2Fa7x%2F2si&srno=s_2_51&otracker=search&otracker1=search&fm=Search&iid=en_KJdYU5M9GXH47Kc847BY0IoC-JmItlQU_Y0uHR8o_6s30MmsrRO9dsipVGvh112DTvMcoEyGh0dIRItxMH1KjEhz9c-MSIoFe8xMxkfU6dM%3D&ppt=sp&ppn=sp&ssid=d8eq2wsb7k0000001769841361185&qH=2951f68ff1fee1e0&ov_redirect=true
"TRIGGR Kraken X4 with 13mm Drivers, 40ms Latency, ENC, 60H Battery, Rubber Finish, v5.4 Bluetooth",4,49106,3999,,https://www.flipkart.com/triggr-kraken-x4-13mm-drivers-40ms-latency-enc-60h-battery-rubber-finish-v5-4-bluetooth/p/itm11fd34f2ddfb6?pid=ACCH2WWTZUWTRNHP&lid=LSTACCH2WWTZUWTRNHPZ7SX0C&marketplace=FLIPKART&q=earbuds&store=0pm%2Ffcn%2F821%2Fa7x%2F2si&srno=s_2_52&otracker=search&otracker1=search&fm=Search&iid=en_KJdYU5M9GXH47Kc847BY0IoC-JmItlQU_Y0uHR8o_6tPoKUHRbk7yZ5_KvkEK4J0ya8LT8W5gxWIZW1D0Qu88NT29QNQVU4kmpt6AERHFAg%3D&ppt=sp&ppn=sp&ssid=d8eq2wsb7k0000001769841361185&qH=2951f68ff1fee1e0&ov_redirect=true
"realme Buds T200x with 25dB ANC,12.4mm Dynamic Bass Drivers,48Hrs Playback, BT5.4, IP55 Bluetooth",4.3,125199,2499,,https://www.flipkart.com/realme-buds-t200x-25db-anc-12-4mm-dynamic-bass-drivers-48hrs-playback-bt5-4-ip55-bluetooth/p/itm95531da7725cd?pid=ACCHCEHF8FUDVWYS&lid=LSTACCHCEHF8FUDVWYSRP5ZZX&marketplace=FLIPKART&q=earbuds&store=0pm%2Ffcn%2F821%2Fa7x%2F2si&srno=s_2_53&otracker=search&otracker1=search&fm=Search&iid=7675326c-7b78-42f6-9058-f35af0dfddaf.ACCHCEHF8FUDVWYS.SEARCH&ppt=sp&ppn=sp&ssid=d8eq2wsb7k0000001769841361185&qH=2951f68ff1fee1e0&ov_redirect=true
"Noise Buds VS102 Neo with 40 Hrs Playtime, Environmental Noise Cancellation, Quad Mic Bluetooth",4.1,137944,3499,,https://www.flipkart.com/noise-buds-vs102-neo-40-hrs-playtime-environmental-cancellation-quad-mic-bluetooth/p/itm00ef9000977c3?pid=ACCGQSGWFGPEVPGK&lid=LSTACCGQSGWFGPEVPGKGXXUZT&marketplace=FLIPKART&q=earbuds&store=0pm%2Ffcn%2F821%2Fa7x%2F2si&srno=s_2_54&otracker=search&otracker1=search&fm=Search&iid=7675326c-7b78-42f6-9058-f35af0dfddaf.ACCGQSGWFGPEVPGK.SEARCH&ppt=sp&ppn=sp&ssid=d8eq2wsb7k0000001769841361185&qH=2951f68ff1fee1e0&ov_redirect=true
"Aroma NB126 Berry V5.4 Upto 60Hr Playtime* Dual Paring, Fast Charging, Heavy Bass Bluetooth",3.8,66493,2999,,https://www.flipkart.com/aroma-nb126-berry-v5-4-upto-60hr-playtime-dual-paring-fast-charging-heavy-bass-bluetooth/p/itm0220a7291d33f?pid=ACCH93VYQKAFWVAE&lid=LSTACCH93VYQKAFWVAEJGLFT4&marketplace=FLIPKART&q=earbuds&store=0pm%2Ffcn%2F821%2Fa7x%2F2si&srno=s_2_55&otracker=search&otracker1=search&fm=Search&iid=7675326c-7b78-42f6-9058-f35af0dfddaf.ACCH93VYQKAFWVAE.SEARCH&ppt=sp&ppn=sp&ssid=d8eq2wsb7k0000001769841361185&qH=2951f68ff1fee1e0&ov_redirect=true
Hectic Black Earbuds With Premium Quality Sound Bluetooth,3.6,10505,1199,,https://www.flipkart.com/hectic-black-earbuds-premium-quality-sound-bluetooth/p/itmd5546f2bc4c9d?pid=ACCHDBPTXG2BYFHB&lid=LSTACCHDBPTXG2BYFHB1JCGCE&marketplace=FLIPKART&q=earbuds&store=0pm%2Ffcn%2F821%2Fa7x%2F2si&srno=s_2_56&otracker=search&otracker1=search&fm=Search&iid=7675326c-7b78-42f6-9058-f35af0dfddaf.ACCHDBPTXG2BYFHB.SEARCH&ppt=sp&ppn=sp&ssid=d8eq2wsb7k0000001769841361185&qH=2951f68ff1fee1e0&ov_redirect=true
"GOBOULT K10 50H Battery Life, 4 Mic ENC, Low Latency, Dual Master, 5.4v Bluetooth",4,37564,2499,,https://www.flipkart.com/goboult-k10-50h-battery-life-4-mic-enc-low-latency-dual-master-5-4v-bluetooth/p/itmc27adb8ea9d7a?pid=ACCH45TJXUKZA8CV&lid=LSTACCH45TJXUKZA8CVAEYDZ5&marketplace=FLIPKART&q=earbuds&store=0pm%2Ffcn%2F821%2Fa7x%2F2si&srno=s_2_57&otracker=search&otracker1=search&fm=Search&iid=en_KJdYU5M9GXH47Kc847BY0IoC-JmItlQU_Y0uHR8o_6tVqsk25QW8BchdT4J5g65_AyhixpQrj0DCORF21ktIU_UFjCTyOHoHZs-Z5_PS_w0%3D&ppt=sp&ppn=sp&ssid=d8eq2wsb7k0000001769841361185&qH=2951f68ff1fee1e0&ov_redirect=true
"TRIGGR Ultrabuds N3 with Crisp Calling, 50H Playtime, 13mm Drivers, BassXpand Bluetooth",4.1,9575,1999,,https://www.flipkart.com/triggr-ultrabuds-n3-crisp-calling-50h-playtime-13mm-drivers-bassxpand-bluetooth/p/itm944ef0ae9d17a?pid=ACCH85X8SABT94JF&lid=LSTACCH85X8SABT94JF86PHSC&marketplace=FLIPKART&q=earbuds&store=0pm%2Ffcn%2F821%2Fa7x%2F2si&srno=s_2_58&otracker=search&otracker1=search&fm=Search&iid=en_KJdYU5M9GXH47Kc847BY0IoC-JmItlQU_Y0uHR8o_6vUilGgND4g_D8B7ajD7UliTIlnKPwgcql1baQlxIX_mf3P1tGdNXxc4rvNSE4yyXI%3D&ppt=sp&ppn=sp&ssid=d8eq2wsb7k0000001769841361185&qH=2951f68ff1fee1e0&ov_redirect=true
Caidea TW400 Aristo 32dB Active Noise Cancellation 75H* Fast Charging Wireless Earbuds Bluetooth,3.7,17411,3499,,https://www.flipkart.com/caidea-tw400-aristo-32db-active-noise-cancellation-75h-fast-charging-wireless-earbuds-bluetooth/p/itm9626b4279df91?pid=ACCHCCB7FBTPZF2Q&lid=LSTACCHCCB7FBTPZF2QM4CWSH&marketplace=FLIPKART&q=earbuds&store=0pm%2Ffcn%2F821%2Fa7x%2F2si&srno=s_2_59&otracker=search&otracker1=search&fm=Search&iid=7675326c-7b78-42f6-9058-f35af0dfddaf.ACCHCCB7FBTPZF2Q.SEARCH&ppt=sp&ppn=sp&ssid=d8eq2wsb7k0000001769841361185&qH=2951f68ff1fee1e0&ov_redirect=true
"truke Buds F1 Ultra with 60 Hours Playtime, Spatial Audio, 13mm Drivers, Multi-modes Bluetooth",4,43676,2999,,https://www.flipkart.com/truke-buds-f1-ultra-60-hours-playtime-spatial-audio-13mm-drivers-multi-modes-bluetooth/p/itmb796f4449fb68?pid=ACCGXYWDARFKZ6WJ&lid=LSTACCGXYWDARFKZ6WJ3NRPIS&marketplace=FLIPKART&q=earbuds&store=0pm%2Ffcn%2F821%2Fa7x%2F2si&srno=s_2_60&otracker=search&otracker1=search&fm=Search&iid=7675326c-7b78-42f6-9058-f35af0dfddaf.ACCGXYWDARFKZ6WJ.SEARCH&ppt=sp&ppn=sp&ssid=d8eq2wsb7k0000001769841361185&qH=2951f68ff1fee1e0&ov_redirect=true
"boAt Airdopes 219, 40H Battery, Free Music Streaming & Best in Segment for Calling Bluetooth",4.1,18146,3990,,https://www.flipkart.com/boat-airdopes-219-40h-battery-free-music-streaming-best-segment-calling-bluetooth/p/itm6492423f46c95?pid=ACCHCJW3JXTHN4HH&lid=LSTACCHCJW3JXTHN4HHZBQUVH&marketplace=FLIPKART&q=earbuds&store=0pm%2Ffcn%2F821%2Fa7x%2F2si&srno=s_2_61&otracker=search&otracker1=search&fm=Search&iid=en_KJdYU5M9GXH47Kc847BY0IoC-JmItlQU_Y0uHR8o_6uT7Ri15jdwC-f6wvwVWETjvlkgyiUBqvVrF_LtP-ssk32jGuDLx_cmoBdxLHagfOw%3D&ppt=sp&ppn=sp&ssid=d8eq2wsb7k0000001769841361185&qH=2951f68ff1fee1e0&ov_redirect=true
"GOBOULT Z40 with ENC Mic, 60Hr Battery, Metal Finish, Low Latency, 5.3v Bluetooth",4.1,211409,4999,,https://www.flipkart.com/goboult-z40-enc-mic-60hr-battery-metal-finish-low-latency-5-3v-bluetooth/p/itm3139664c81d1a?pid=ACCGKXHYHMJBZPU3&lid=LSTACCGKXHYHMJBZPU3OJCHCV&marketplace=FLIPKART&q=earbuds&store=0pm%2Ffcn%2F821%2Fa7x%2F2si&srno=s_2_62&otracker=search&otracker1=search&fm=Search&iid=en_KJdYU5M9GXH47Kc847BY0IoC-JmItlQU_Y0uHR8o_6s5X2uG9KTi5g3K6s3t02CSo4UdaSe2tfUEz9AJc8pQDQDM2KWit8hFHxJOvPdMi04%3D&ppt=sp&ppn=sp&ssid=d8eq2wsb7k0000001769841361185&qH=2951f68ff1fee1e0&ov_redirect=true
"truke Buds Lite with 60H Playtime, Deep Bass, 13mm Speakers, Quad-Mic ENC, Low Latency Bluetooth",4,4028,2499,,https://www.flipkart.com/truke-buds-lite-60h-playtime-deep-bass-13mm-speakers-quad-mic-enc-low-latency-bluetooth/p/itm9535fee4e4b62?pid=ACCHEJT7PVCRQZGZ&lid=LSTACCHEJT7PVCRQZGZVDPWWG&marketplace=FLIPKART&q=earbuds&store=0pm%2Ffcn%2F821%2Fa7x%2F2si&srno=s_2_63&otracker=search&otracker1=search&fm=Search&iid=7675326c-7b78-42f6-9058-f35af0dfddaf.ACCHEJT7PVCRQZGZ.SEARCH&ppt=sp&ppn=sp&ssid=d8eq2wsb7k0000001769841361185&qH=2951f68ff1fee1e0&ov_redirect=true
Aroma NB126 Aster V5.4 Upto 50Hr Playtime* 45Ms Latency Fast Charging RGB Gaming TWS Bluetooth,3.8,38093,2999,,https://www.flipkart.com/aroma-nb126-aster-v5-4-upto-50hr-playtime-45ms-latency-fast-charging-rgb-gaming-tws-bluetooth/p/itme63779c6ea3d3?pid=ACCH93WDZ5YWAZBD&lid=LSTACCH93WDZ5YWAZBDKRSDVG&marketplace=FLIPKART&q=earbuds&store=0pm%2Ffcn%2F821%2Fa7x%2F2si&srno=s_2_64&otracker=search&otracker1=search&fm=Search&iid=7675326c-7b78-42f6-9058-f35af0dfddaf.ACCH93WDZ5YWAZBD.SEARCH&ppt=sp&ppn=sp&ssid=d8eq2wsb7k0000001769841361185&qH=2951f68ff1fee1e0&ov_redirect=true
Aroma NB126 Blaze 32dB Active Noise Cancellation 60H* Fast Charging Earbuds Bluetooth,3.8,66493,3299,,https://www.flipkart.com/aroma-nb126-blaze-32db-active-noise-cancellation-60h-fast-charging-earbuds-bluetooth/p/itm698cb003947de?pid=ACCHCSVMQGBTQFSN&lid=LSTACCHCSVMQGBTQFSNHVAHFZ&marketplace=FLIPKART&q=earbuds&store=0pm%2Ffcn%2F821%2Fa7x%2F2si&srno=s_2_65&otracker=search&otracker1=search&fm=Search&iid=7675326c-7b78-42f6-9058-f35af0dfddaf.ACCHCSVMQGBTQFSN.SEARCH&ppt=sp&ppn=sp&ssid=d8eq2wsb7k0000001769841361185&qH=2951f68ff1fee1e0&ov_redirect=true
"GOBOULT W60 with 60Hrs Battery Life, 4 Mic ENC, Pocket Friendly, Ultra Low Latency, 5.4v Bluetooth",4.1,2201,1999,,https://www.flipkart.com/goboult-w60-60hrs-battery-life-4-mic-enc-pocket-friendly-ultra-low-latency-5-4v-bluetooth/p/itm4b17ed2622948?pid=ACCHGY6RVHEFSEDH&lid=LSTACCHGY6RVHEFSEDHSHOQZQ&marketplace=FLIPKART&q=earbuds&store=0pm%2Ffcn%2F821%2Fa7x%2F2si&srno=s_2_66&otracker=search&otracker1=search&fm=Search&iid=7675326c-7b78-42f6-9058-f35af0dfddaf.ACCHGY6RVHEFSEDH.SEARCH&ppt=sp&ppn=sp&ssid=d8eq2wsb7k0000001769841361185&qH=2951f68ff1fee1e0&ov_redirect=true
"Number Navo Buds X1 w/ 50H Playtime,Dual Pairing,13mm Speakers,ENC,45ms Low Latency Bluetooth",3.8,30391,3999,,https://www.flipkart.com/number-navo-buds-x1-w-50h-playtime-dual-pairing-13mm-speakers-enc-45ms-low-latency-bluetooth/p/itm9ef749a32c583?pid=ACCHEHPGNABPTZQP&lid=LSTACCHEHPGNABPTZQPBDN1ZC&marketplace=FLIPKART&q=earbuds&store=0pm%2Ffcn%2F821%2Fa7x%2F2si&srno=s_2_67&otracker=search&otracker1=search&fm=Search&iid=en_KJdYU5M9GXH47Kc847BY0IoC-JmItlQU_Y0uHR8o_6uJLgQl_BMVUoNalNkFMUCZC-3H-S02XSEZd8aTkDu2P406z3QAm4-AoFL_C4Jep-g%3D&ppt=sp&ppn=sp&ssid=d8eq2wsb7k0000001769841361185&qH=2951f68ff1fee1e0&ov_redirect=true
"GOBOULT Tenet 75Hrs Battery, App Support, Dual Pairing, Quad Mic ENC, Boosted Bass, 5.4v Bluetooth",4.2,469,5499,,https://www.flipkart.com/goboult-tenet-75hrs-battery-app-support-dual-pairing-quad-mic-enc-boosted-bass-5-4v-bluetooth/p/itm095ebb6feab46?pid=ACCHG723UAHHGZXE&lid=LSTACCHG723UAHHGZXEXZHSTU&marketplace=FLIPKART&q=earbuds&store=0pm%2Ffcn%2F821%2Fa7x%2F2si&srno=s_2_68&otracker=search&otracker1=search&fm=Search&iid=en_KJdYU5M9GXH47Kc847BY0IoC-JmItlQU_Y0uHR8o_6s-OMUUh4er4RS6hU8sirmjib1FwR5fK_BschSDkTqYOjRKtQQVWB8eNWYNLe7VuyQ%3D&ppt=sp&ppn=sp&ssid=d8eq2wsb7k0000001769841361185&qH=2951f68ff1fee1e0&ov_redirect=true
"Mivi DuoPods Blaze [New launch], AI-ENC, 60 Hrs, 13mm Drivers, Fast Charging, BT v5.3 Bluetooth",4.1,12805,3999,,https://www.flipkart.com/mivi-duopods-blaze-new-launch-ai-enc-60-hrs-13mm-drivers-fast-charging-bt-v5-3-bluetooth/p/itmb239f96a64243?pid=ACCHEYV9BANHHEFM&lid=LSTACCHEYV9BANHHEFMVEULHG&marketplace=FLIPKART&q=earbuds&store=0pm%2Ffcn%2F821%2Fa7x%2F2si&srno=s_2_69&otracker=search&otracker1=search&fm=Search&iid=7675326c-7b78-42f6-9058-f35af0dfddaf.ACCHEYV9BANHHEFM.SEARCH&ppt=sp&ppn=sp&ssid=d8eq2wsb7k0000001769841361185&qH=2951f68ff1fee1e0&ov_redirect=true
